,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
467,1,9750,19,37,9751,337,19,1,4823,4,473,27,5637,6,95,278,5,37,7156,4,2159,1339,2,3286,751,9752,5,2056,5473,1023,6481,191,2,936,10,1,714,4,1,429,5,2,1689,61,6,1,1895,4,347,361,680,127,11,1230,78,1985,72,12,75,440,6,1,9750,13,15,1985,900,136,1,2957,4,21,126,4590,5,122,526,14,12,21,2,25,3,440,2,4068,57,7,588,13,558,176,95,5495,21,20,1427,19,30,62,6,1,2591,4,9753,1,3401,15,8,3378,5,3650,62,737,28,3781,2,650,3,1024,440,2,1168,6,9753,30,48,2,718,44,50,44,479,5,44,1711,3976,15,24,18,75,2815,52,1904,6813,11,3,507,1365,43,2,25,3,429,29,1688,30,62,514,4,719,5,5387,91,4,1,429,43,2,20,2275,404,44,2123,62,4516,151,23,1,8586,5,7723,8,2407,127,28,25,2,718,44,479,538,67,158,97,7544,27,6189,6,1,7544,4,3650,5,3378,3976,15,569,41,193,1,7545,4,907,778,1052,2,488,58,6,95,184,206,41,193,1,7545,4,867,4,5907,28,88,21,2382,2,197,451,34,3547,26,44,1711,718,538,44,3276,2603,2,8,552,23,2477,9754,147,143
468,2,6782,885,285,35,170,40,193,3,294,46,283,9,210,154,742,24,58,4,1,1303,628,108,2047,340,878,729,299,9755,5,712,598,299,3049,707,3,1416,188,3607,5568,58,4,1,392,60,3732,648,8,1,38,331,40,193,3,294,233,112,5,1,54,36,41,476,1,544,1385,663,12,2,478,2226,16,95,45,4991,6,94,416,281,729,145,256,2,76,2376,2,195,9,10,648,8,1,38,331,40,193,3,294,233,112,5,1,54,36,41,476,1,544,1385,663,12,2,478,2226,16,95,45,4991,6,94,416,878,729,9756,154,742,80,129,2,1,54,36,11,3,343,392,8,314,40,1106,6,37,599,41,350,198,6914,7800,2,863,24,2322,970,165,514,188,1056,173,878,729,9756,154,742,2288,7,344,544,8,1,112,170,40,197,863,16,9,1470,13,12,739,2428,55,5,55,4625,23,1,206,72,18,789,75,664,11,61,2,628,196,340,28,48,488,68,3,81,2,863,16,61,6,232,3098,145,279,41,103,581,23,3,2107,214,5,72,7,21,251,1566,6,494,29,56,3187,372,11,8,118,933,2497,14,7,566,248,3,185,10,1,1118,603,128,101,114,4914,4409,1095,147,143
469,34,170,40,2259,35,42,4747,91,35,971,95,141,115,50,46,283,9,210,138,556,1182,18,242,893,3,8364,4127,87,19,699,19,146,1,1723,130,233,435,290,5,4192,572,282,290,2218,14,19,37,546,8,42,228,326,284,2,235,34,9757,23,1,7546,4,102,572,59,1,3845,348,23,46,9,6,154,1,108,149,22,1565,9758,460,10,1,324,29,1,81,4,572,6346,4,17,49,9759,19,1,3954,1260,2,1,45,9760,2,2583,56,201,4,670,591,391,1182,72,62,3,549,4,108,564,998,10,187,127,2189,893,2,20,1348,11,1,108,1808,6,1932,7457,9761,2782,2950,5,87,1,362,290,9762,5448,1458,5,3054,1972,56,1890,102,572,6,9763,2820,11,56,30,62,1890,23,8809,3932,1051,3009,8064,8065,3777,7128,1412,8865,708,5982,1922,9275,6811,6812,1664,5,6780,1,2809,4,336,12,8,87,53,57,5212,3939,1182,3,6345,19,46,9,254,1,49,1667,2010,75,1370,4,1256,6,1,104,440,9,33,971,2,8672,263,19,3,6931,4,333,3656,34,16,65,6,1806,535,4,94,29,318,366,298,1,2688,4,9,87,8880,2,372,186,17,4,5472,9764,9576,2,650,1,57,11,8617,27,2520,2,2151
470,47,390,2,976,31,49,1211,16,2654,71,1,32,7,47,475,10,182,2,197,2,3,522,144,2,3599,1288,233,115,31,160,5,3,1535,753,501,23,1,36,4,227,1579,1,45,581,94,3,681,2455,2,3,384,49,45,340,27,5496,2,5439,31,160,2,235,14,5,1413,14,2,38,46,9,23,1,239,4,1,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,9359,436,81,6,1348,4,1,2294,1473,24,1220,40,420,6,1,318,3507,11,1,49,4892,2547,60,1,4420,7547,2818,12,3101,5781,10,1309,2492,5,13,460,8,2021,4529,376,68,11,1292,373,14,1540,2,20,3346,89,4296,892,7,2021,376,12,211,72,382,1,49,60,12,5906,2,952,96,8,491,952,5780,8,4951,12,1771,4792,6,1,3514,9765,2787,55,3698,1654,2,3997,1,6100,5,2966,4951,22,3,841,10,778,5,12,4889,2,3,9766,2,3354,85,1312,5410,6,1312,5,9767,4892,190,13,401,40,88,14,14,741,40,61,126,10,76,1274,35,25,3,242,705,217,510,10,626,76,5,5497,156,35,18,104,570,6,1625,16,3,4353,7149,4,165,1142,14,42,20,1904,2,193,8,24,12,21,165,297,35,25,156,1546,135,438,6922,5,1,660,5,35,267,89,646,85,122,14,2711,6,1,104,440,6,1529,5658,165,1398,188,35,170,40,476,111,4,24,1175,1,936,237,4,1,243,8,72,12,3,1846,233,4951,5,3,785,4,9752,1423,187,751,4955,9768,4,361,757,2351,5,1687,818,452,14,741,40,4892,14,354,25,51,8,97,4892,760,16,1,266,76,658,5,4540,101,114,2905,687,804
472,2,1,278,5,8,30,27,297,3,505,312,173,12,8,376,3837,12,251,55,675,6,1,137,96,80,459,34,799,4,1,32,7,459,1058,12,211,3,423,731,4,512,125,5,30,2140,95,450,2,1,278,153,6613,1,799,278,254,21,193,1,824,26,90,46,283,9,210,154,567,7549,336,14,12,1,4827,4,134,50,2,795,2,3,4165,78,9,171,4310,3766,342,13,12,870,5234,6,1,54,36,5,22,17,1896,1559,688,10,1,9771,4,370,21,2,2017,1,484,6843,67,30,25,2,2,3,6732,1002,63,2093,986,342,126,136,39,152,1532,2,20,297,1,312,30,27,297,1,232,2497,29,459,896,723,135,29,9,5,44,468,12,463,521,4,2020,14,7,21,459,7,312,2,2140,1,32,7,2,1,278,8,7,7490,95,312,12,2,369,1,125,9772,459,896,154,567,9773,1166,40,25,198,11,3,4973,80,24,5,30,27,113,4,336,680,1,252,43,9772,9,22,3,660,16,1,824,19,41,56,136,152,8,7,70,722,70,1,459,896,50,5119,67,14,12,1,3434,824,265,1,1531,4,1,9774,1559,2869,8,12,46,9,900,463,43,128,101,114,1617,5412,147,143
473,8,39,74,40,1772,146,95,123,553,46,283,9,210,138,838,3825,1576,11,1,307,2282,1851,357,5,487,1397,2,9,23,1703,5902,8430,265,8,48,21,898,1398,2,9,1616,90,5,4436,90,2,447,14,99,20,1380,58,8,1,118,846,747,495,2,447,11,1,123,553,64,78,1,118,74,40,747,1369,2,139,1,4334,4,6347,1078,87,466,7043,12,1648,619,339,1432,67,12,1703,66,487,27,21,1703,2,1871,1,466,30,27,297,67,2,856,1240,2310,5,6,57,521,2513,229,415,9,7,3264,8,7,44,113,2,88,70,30,215,19,755,415,107,6176,63,198,43,1,856,173,7,1,185,114,2905,400,7,358,6,1290,8,46,9,263,22,888,2856,226,4800,146,1,130,13,15,8,415,12,21,3,473,2087,91,13,409,2375,9,66,3585,3,5472,732,500,803,696,18,1284,106,2750,1,749,4,17,880,2378,8016,1703,146,1,123,553,12,21,5048,29,56,196,307,487,27,1134,10,2310,6,24,141,37,2310,8,1119,100,734,1,159,466,12,1655,2,447,11,24,856,12,21,43,1,2770,52,1,466,19,9,597,14,7,43,2310,5,1,113,2,856,100,14,128,101,1176,3401,147,143
474,134,2546,3788,1119,2,9778,2184,174,76,166,575,9779,157,787,9781,165,1698,409,39,1966,174,76,166,6898,157,787,5076,3370,7,9780,378,25,648,333,682,3,514,1389,7550,1098,9782,6,2,4727,2134,8,73,7,2845,1,32,7,466,713,1,466,99,228,20,2249,4087,52,8051,34,608,8052,5,619,1,466,99,228,20,540,19,1970,6655,8053,52,8054,14,99,228,20,2320,135,2442,68,6,34,608,623,2,2034,619,3370,18,5840,3051,10,76,28,8292,14,474,174,76,166,283,3315,157,787,5364,3349,3370,2134,9776,19,3,466,713,2254,174,76,166,7461,2929,157,787,7801,780,90,8,1970,2786,12,250,890,80,477,3,2805,7551,7014,157,787,1437,1835,39,82,1155,1,988,514,4,1369,29,165,36,3899,29,39,4269,157,787,2107,5,646,78,3,4570,74,157,787,4798,39,152,24,760,174,76,166,3565,157,787,270,174,76,166,2637,6611,157,787,2967,27,21,4025,3370,2442,88,41,247,3,1024,440,136,1032,14,33,20,2191,2,25,3,1024,440,26,333,3497,382,41,119,14,2134,64,359,93,1215,372,29,219,372,29,219,35,267,2845,1,32,7,466,713,106,4975,364,1999,28,88,21,1871,1,466,552,114,687,804
475,157,676,1437,18,2,76,337,5,89,72,7,3,512,1460,1261,5,35,615,173,11,14,35,64,74,40,4121,39,7553,3133,157,676,372,24,1460,1362,3024,7555,1056,9,605,12,7886,35,810,205,33,30,650,259,607,1567,2,197,2781,16,61,7896,7897,157,676,81,2,195,3,1314,26,76,76,110,39,1155,43,512,1460,219,35,267,4696,174,76,166,4610,157,676,270,165,997,1460,28,1516,2,20,113,173,35,267,29,1,402,205,1675,13,190,35,476,1,2548,8,982,4678,40,79,6182,839,1,606,157,676,4280,9,12,3,1261,28,18,2,370,23,17,1055,9,537,1239,1893,10,76,8,1460,12,10,1,705,2596,69,24,1261,2529,34,1,2603,44,38,3021,27,4338,23,90,66,70,898,2,1460,9,7,7554,72,7,265,3250,129,10,72,5,353,524,40,797,260,56,69,24,9784,1032,13,7,3,252,4,14,35,810,53,5498,48,2,681,663,2,3146,8,14,12,595,3,429,757,3609,4300,10,91,4,260,7,1261,2529,145,41,74,1169,70,252,13,1454,6,3,1362,3024,11,1,104,2194,260,5,9,27,59,56,70,25,4725,56,316,16,1460,398,646,29,219,78,8,128,101,114,185,687,804
476,95,749,295,295,269,167,138,676,5104,1766,27,2540,167,7,4204,716,2032,214,138,676,270,174,76,166,5324,138,676,4798,39,1514,138,676,3338,810,39,293,889,56,1,355,39,409,11,4568,58,257,141,138,676,3338,103,3,4173,4154,4758,138,676,270,174,76,166,910,4,148,138,676,3274,6,1263,1677,3812,138,676,2,152,39,388,25,1,177,4,500,10,2431,394,138,676,1437,1835,35,82,7417,186,76,39,219,174,76,166,3012,473,4118,4998,138,676,3338,82,25,2521,1,2196,4,436,2,488,68,3,365,765,23,21,126,3,4173,138,676,12,3,2682,1188,2,1536,100,489,9786,262,7556,9786,7960,138,676,24,18,1,760,5096,2231,79,68,986,2,3,9787,9787,138,676,270,174,76,166,138,676,9788,39,99,25,2521,93,4,8,287,355,39,1196,43,3629,9789,9789,138,676,3928,27,93,9,537,10,76,28,27,167,19,3,2087,28,22,51,8587,23,1,1112,83,41,3156,127,621,2,5974,322,7557,30,25,9790,451,2,212,24,8517,106,246,412,498,172,61,2606,95,1752,74,197,2,1074,28,42,212,191,2,5847,9,7,3431,60,9619,520,2,25,3,132,3623,89,7327,552,23,1617,5883,1095,147,143
477,9,42,2927,86,32,7,200,1245,10,296,71,32,7,38,46,9,42,2927,3,86,200,1245,10,296,54,36,123,200,427,2032,638,2434,15,10,230,1,86,200,9350,42,936,10,2265,1,32,7,1762,6226,32,7,8461,3535,1841,186,3711,5,6226,159,1065,2434,15,29,37,2025,16,17,1146,994,2434,2572,70,13,15,18,225,3970,6,3,86,3515,4,7400,187,2400,221,19,136,19,481,9791,23,1521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
478,260,9794,6,39,64,1203,630,1,134,2996,488,4,1211,6,1,510,4,1,2963,8,24,760,12,186,5499,592,2,305,260,237,34,260,741,40,436,14,5,7558,10,35,267,21,5716,404,35,267,21,316,1,660,39,27,436,12,70,39,27,5349,12,265,8,33,1187,496,1069,496,10,175,1150,5499,3482,260,770,35,388,139,10,175,1150,34,257,760,28,39,27,129,2,971,5,1536,35,967,14,7,257,312,39,25,2,4175,13,7,17,184,1103,7559,6,325,2,88,70,39,64,1203,39,33,247,5488,5,936,8,7,63,260,245,400,1,3572,1734,8,24,524,40,4310,5,102,710,301,1043,2644,4019,9,7,4333,5,4691,2,975,260,15,41,27,67,85,1,2107,89,63,265,1160,1516,41,170,40,2795,301,12,21,3,3572,5,63,590,4,17,5,17,190,278,473,3005,8,99,20,3,56,6707,398,10,1,9795,1709,70,12,129,10,2564,260,12,2498,24,12,3,153,991,1118,5,9,7,4053,125,8601,27,5155,24,2156,4,225,16,95,749,5,1,618,4,1,450,53,41,1711,6,3,484,473,39,152,28,2,1113,14,7,1,2241,5499,7,4,1,278,21,1,2564,248,1,3303,1539,603
479,9,105,424,293,126,894,151,23,1,1559,57,3124,11,299,1042,6020,560,1491,1934,630,22,3,312,6,1,9,105,4934,347,560,1491,95,202,282,4,83,560,1491,1934,1272,548,8,744,13,2224,11,26,2987,52,110,13,64,1512,263,58,4,3,496,312,560,1491,3928,27,66,5052,13,7,2071,10,595,11,3,1009,124,14,7,66,1590,344,8,2293,1190,91,13,7,3,480,50,187,3,1924,1273,6,17,1207,7560,758,3,57,77,1257,57,4,1,825,18,6205,5714,5,13,18,4,958,11,3,163,13,1273,4,424,126,1305,159,13,520,2,9797,364,50,2293,28,4453,68,6,3,54,4170,5,2359,3,1940,54,591,357,563,22,15,1305,201,3193,5816,91,30,103,9389,30,103,5844,5,30,103,6227,6350,13,850,364,749,420,364,1795,420,5,2246,90,2,1,2406,13,438,943,8,445,1849,2016,6,1,6544,2293,150,37,2025,6,1017,29,1,45,123,2800,6,4936,205,2598,2410,875,61,3,1410,19,13,7563,1303,749,420,5,1,4,3,4181,1254,1193,6,1,895,4,8207,2720,731,9798,17,510,35,299,139,72,7,3,474,80,87,1370,13,7,4245,6,1348,4,3,7537,1453,128,101,114,1123,4120,147,143
480,92,9,697,1808,2,20,6276,5405,3686,69,132,9799,71,1,1808,2,20,808,2,6276,4,3133,40,2953,3,92,200,427,2,38,46,9,22,51,3079,624,2,562,43,79,1804,2,94,69,896,16,132,1,582,4,1,47,287,1395,144,15,10,230,79,1808,12,9800,11,3,106,366,8,821,816,58,45,102,710,301,107,277,29,1,32,7,1050,9,315,24,77,2579,2953,3,92,969,123,200,427,2,20,1,32,7,5405,2,6276,1,287,1395,144,579,1,1808,6,138,424,1,1116,4,622,322,108,457,34,75,120,10,2953,22,51,1372,6,1,514,47,2953,15,6,3,1299,468,2,3,578,26,108,102,7457,9761,3,287,1395,144,457,8,73,18,21,1352,4,896,233,9,7,92,123,200,427,472,167,5,4002,1936,63,1936,18,808,2,132,342,1,86,258,286,367,10,296,8,14,48,2323,37,823,2953,690,10,437,787,207,1,206,92,38,698,168,7,105,3312,86,748,100,132,194,167,33,745,2,1936,8,1784,167,1379,703,10,204,2,934,2,1,140,779,4,183,43,17,1271,16,132,5,831,2,2027,16,1417,5686,85,1,868,4,9,7,3239,2666,133,13,256,124,0,0,0,0
481,96,8,14,7,1209,2,1735,2,94,5,145,5500,190,14,12,675,2,1467,8,495,28,8396,6,1348,4,3,47,144,12,171,1,2385,4,1,1161,593,5501,8,190,1654,1161,593,2,94,27,826,5,16,8275,52,9802,52,175,970,5500,514,1154,603,59,170,746,1804,2,47,1236,1297,1034,5500,124,4166,58,5501,10,911,1161,593,2,94,174,76,166,1617,138,411,1206,158,6,170,746,7,1530,11,392,16,4893,739,885,6179,8,17,1804,337,18,1,824,13,104,943,373,642,8,13,401,40,863,16,111,1334,5,145,363,943,8,2260,13,401,40,863,16,111,389,225,209,145,13,943,8,13,110,863,16,3,225,345,34,14,18,43,7078,59,8,13,15,13,110,863,16,79,34,14,18,91,13,18,107,73,48,3367,10,435,13,15,1,392,18,3,6235,89,13,190,14,7,91,13,792,2,1863,79,4691,11,1,1041,60,13,520,2,155,722,14,56,1964,5500,12,113,2,20,6500,14,33,20,57,311,53,1,3564,9,7,605,48,228,1364,5,9189,499,48,228,284,58,34,14,7,3919,2,1737,1,1804,4,590,28,7,1364,44,605,19,158,286,19,13,22,128,101,114,229,98,147,143
482,32,7,1057,2,132,2,3104,93,3622,879,59,2870,71,1,32,7,1057,2,132,15,10,296,14,33,7756,93,3622,879,6,32,7,7564,60,14,48,928,7565,624,2,2870,8,48,460,14,521,7450,1,137,96,876,2,3201,135,115,3622,879,6,132,6,560,2173,37,1500,2324,26,926,271,442,59,38,1996,773,1884,213,2,55,80,115,1057,5,422,1,32,7,681,2260,225,755,4677,2,1085,1,137,96,11,329,7016,52,5538,1530,62,75,738,561,2,2914,114,32,7,7564,799,926,5,48,2,769,2,1,225,776,416,1,1057,15,6,3,188,10,296,93,3622,879,33,3104,10,437,541,10,397,541,1,32,7,7564,6,3977,5,42,976,2,1308,1914,3296,11,670,2266,4588,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,593,62,666,2,1,1346,76,1142,4,32,7,38,46,9,210,5,1140,1,1651,1086,27,17,184,71,22,21,2283,1,593,52,702,44,1793,210,95,292,5,153,884,31,305,5,504,49,22,617,10,37,5602,86,731,4,971,8,12,292,380,5,649,44,1026,16,9555,24,12,3,8,1656,87,677,4,5,89,14,12,1,3904,5571,1023,644,29,93,402,5,11,1,232,4,1,141,35,8986,41,42,694,309,16,1,112,6,3,1248,4853,1580,33,20,3,2020,440,2,694,59,436,889,411,692,6,1,469,906,14,12,81,2,694,4187,95,141,644,1,38,22,5493,93,789,1781,379,146,24,506,77,1328,39,3329,9803,4,2369,1306,3164,4828,1,512,2931,217,42,228,745,43,95,5710,6,44,239,4,77,6131,41,27,3,242,2405,1201,9804,644,16,56,165,105,22,316,10,536,9805,1882,2496,7,956,2683,1674,1743,4735,1444,226,4363,31,302,504,956,456,1307,726,5,67,251,55,35,615,452,328,684,42,20,648,23,2931,125,644,42,20,2631,1,767,326,31,305,5,504,49,6,327,1758,6,2313,124,42,66,20,2631,3,251,525,493,304,1108,2271,365,49,644,731,1482,554,987,2284,554,987,2285
484,229,3233,22,1,2020,2132,827,11,435,5,9,42,20,3539,376,809,229,3233,299,4998,12,3,930,419,7566,13,256,9659,6,1,3503,4814,569,2638,6,180,29,1,4947,4,1,930,419,1725,4,336,59,46,9,18,570,809,3233,78,56,3954,50,18,6351,5,2318,17,5537,24,581,9,2,2789,58,6,17,2645,4119,5,6,24,273,385,4853,5,1,117,25,51,10,1,326,156,1432,70,229,3233,48,2,139,2,435,290,11,79,2132,10,76,12,452,2,1,9806,809,3233,1213,470,1237,2132,9807,38,9341,229,3233,157,838,7549,336,1,1334,1040,1592,9,5,435,314,1,884,120,23,55,80,271,356,50,633,9,12,739,2337,11,1,124,13,12,870,5234,6,5,13,12,3030,95,2699,19,41,1327,1,99,25,1331,2,4712,17,109,5,1,2170,2531,99,25,19,1,8960,1872,633,1,159,224,570,435,290,3,8,623,3,467,4761,6,3,467,96,2,3916,1,2170,390,727,16,1,1334,570,9,13,12,67,2,8,239,237,809,3233,5,2,95,6322,435,290,1237,2132,9807,38,128,101,114,6605,1291,147,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,7,3162,2979,9,831,16,4382,2911,699,63,1,4298,107,61,820,18,911,61,505,221,3125,1691,12,1,1103,221,427,6,1,54,36,6,2476,510,9808,15,35,267,121,194,1138,70,576,190,538,1,4257,29,557,125,6,333,217,5,1,47,5,94,13,770,1570,215,9,2,1304,1061,2,172,26,2,3,4437,4,56,58,473,164,2,4815,1025,57,45,15,8,3,232,386,33,20,11,9,2,119,17,915,968,68,9,7,968,27,571,80,111,97,38,7,6,1,510,4,2476,4438,67,8,33,20,3,6052,1,3400,22,2109,81,5,81,279,30,42,3082,9,69,3,1013,1564,107,1,1894,452,14,7,1,1112,83,28,27,377,2,1726,9,63,371,1,92,759,343,732,3433,17,955,322,81,13,636,2,58,29,1,278,9,74,40,2296,2,865,172,2237,2911,15,34,1,67,178,38,22,66,1874,2308,43,172,7,183,126,623,2,478,2911,359,9,2,455,11,3,246,1630,2,2269,1,3069,57,670,1453,60,22,51,5149,34,14,7,64,37,596,2,396,435,290,19,3,41,103,4217,122,104,2194,1143,9,2896,2843,8,79,1698,12,548,2245,11,79,1192,7,3192,128,101,114,963,1152,147,143
486,8,161,431,555,100,61,25,4890,53,196,231,27,2109,2,20,635,35,33,719,8,13,33,681,1403,15,9809,9810,1252,4,1,36,45,522,1004,7,124,18,21,530,1700,2,317,10,79,782,1,36,908,144,15,10,179,14,18,1007,1004,3298,69,231,4,161,332,1449,5,2088,1439,3,92,1671,422,457,14,15,14,18,66,646,85,216,1,5479,5480,323,973,150,1678,593,2,97,276,4,17,422,1004,15,10,179,13,18,7500,8,1,908,486,18,129,2,372,85,1,555,438,56,1,1375,27,707,35,267,1800,24,420,42,438,5,11,56,20,3412,5,4309,13,15,1289,367,116,163,8,1,234,124,4,2188,48,954,4513,203,26,3,224,765,10,1693,4,1004,11,3,161,332,905,6,1717,1004,7,92,896,306,3867,4361,2133,61,3171,3,2491,236,2057,2037,1449,5,2088,131,925,689,1004,5,4361,1117,3,6185,599,6,909,2,1221,3862,3062,34,1,2165,7,965,62,3943,164,2,3,188,707,29,1,81,6,60,1004,418,3748,6,111,2286,3,549,4,218,25,51,374,4,161,431,24,163,108,330,229,584,5,45,330,3879,1428,1190,106,108,102,974,433,15,13,33,20,3019,151,6,1,566,442
487,1354,439,593,62,666,2,1,1346,76,1142,4,32,7,38,46,9,210,5,1140,1,1651,1086,27,17,184,71,22,21,2283,1,593,52,702,44,1793,210,1,3153,9811,4620,417,135,5,135,69,1,9099,1648,168,806,608,7425,2615,5,126,1511,5,404,24,2617,18,21,540,6,131,17,12,3,1205,9604,4,289,1879,1,667,644,1,3279,18,21,107,1,4620,4,3153,18,3,411,81,1,598,729,112,27,67,1506,10,673,8,30,42,352,3,292,1054,6,1,298,5,1932,534,644,65,564,27,309,526,2,235,1,767,31,302,6,1,510,4,95,141,1,49,12,548,474,5,474,24,12,3,438,6,3,3515,1370,9193,3081,377,2,1232,91,30,155,14,12,321,232,5,42,21,20,648,1,684,644,1,217,22,51,7562,8,35,723,1354,387,52,8,13,33,20,1448,612,512,125,13,7,21,1448,5,106,41,4065,10,924,6468,35,455,1,384,3102,41,236,136,829,5,189,12,1590,6297,279,1482,5497,166,1107,644,3048,10,1,31,302,5,761,410,1,5010,4,3,5311,448,1205,16,3,571,249,31,208,42,9585,95,456,16,1204,4,643,21,430,6,4151,644,731,1482,554,987,2284,554,987,2285
488,5256,23,159,4,1387,9813,41,1128,24,503,2,343,1,307,5,1,213,1702,9814,122,1904,884,5,786,2437,1,516,82,20,8735,9815,4,1,450,15,6,3,125,1517,8,2008,79,19,57,4,1,9560,4,1,4464,70,41,103,1177,11,471,121,480,2251,64,480,2251,1088,1,2710,8,1,254,2,1888,201,9816,1,153,153,3214,471,1,9814,33,247,2,169,9815,15,56,1,1813,3897,558,3038,1,840,19,3,7403,5,21,1259,23,2442,9817,16,4432,30,62,8005,3,213,368,686,2064,3,1482,2,1,1316,7,184,369,10,1,4464,34,781,2,317,633,32,7,38,46,9,3013,9818,1,2931,217,19,512,125,1505,1,4109,11,125,2257,8,378,20,825,4,3,4277,1,4894,25,242,781,2,381,44,516,194,44,1450,177,1490,14,3,213,368,915,707,116,77,645,2440,84,4,1888,201,62,21,6230,23,1,516,34,3,1535,1557,23,1,691,11,4021,29,724,83,805,1668,645,9819,84,4,1888,201,893,1,516,385,24,574,1,4894,1202,18,150,1352,4,8693,3489,43,95,280,516,3830,1,280,7,441,830,38,11,896,15,6,3,188,1,516,4,1,280,12,1,213,4894,5,42,1130,8,11,1,618
489,50,170,40,87,152,60,4157,2,396,41,2664,4721,5,55,4080,322,206,39,215,2,2019,24,141,5,1,54,454,3402,2966,41,25,125,11,39,1,7571,25,57,1290,41,971,95,141,5,41,215,14,135,39,42,228,152,28,41,27,3402,28,666,1,185,2,626,171,17,496,516,190,39,42,228,152,205,41,27,13,145,9157,58,3,274,1,2846,1725,22,2,50,30,170,40,78,85,4606,5,4601,3663,2,1809,90,164,2,3402,276,4,1,2846,1725,27,7498,127,30,155,27,2071,5,4260,3860,2,396,100,90,41,42,396,14,100,39,3402,190,41,42,1968,4488,6,257,3145,1167,6,257,5495,41,42,1988,39,2,873,10,655,97,78,9821,41,152,205,39,1594,205,39,236,205,39,197,2,563,3402,190,41,27,646,69,257,5489,1,7571,27,608,3113,41,27,4531,41,27,1,86,41,42,1536,1,41,42,284,11,39,72,42,20,75,532,4,4350,52,19,1,226,190,532,4,4817,3402,190,72,42,20,4126,11,39,2,508,4126,11,39,2,4779,39,42,1735,1973,1,2709,366,39,27,9393,6,14,170,40,2259,382,13,7,21,3,1267,64,2315,17,141,5,2707,248,14,603,128,101,114,1473
